,Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of update
251,Rema1000,"HK. OKSEKØD, 50% GRØNT",HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400467/image/1726583822/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,400,GR.,2025-04-27
252,Rema1000,HK. KYLLINGEKØD 4-7%,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404900/image/1712755232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,37.95,400,GR.,2025-04-27
253,Rema1000,ØKO HK. GRISEKØD 8-12%,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400556/image/1691400080/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,46.95,350,GR.,2025-04-27
254,Rema1000,HAKKET KØDKVÆG 8-12%,HAKKET KØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400151/image/1708955657/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,250,GR.,2025-04-27
255,Rema1000,KYLLINGEBRYSTFILET,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404995/image/1745496075/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,39.95,450,GR.,2025-04-27
256,Rema1000,KYLLINGEBRYSTFILET,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404997/image/1719926033/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,36.95,280,GR.,2025-04-27
257,Rema1000,KYLLINGEBRYSTFILET,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405005/image/1743691185/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,49.00,650,GR.,2025-04-27
258,Rema1000,HEL KYLLING,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404969/image/1667403627/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,59.95,1350,GR.,2025-04-27
259,Rema1000,KYLLINGEINDERFILET,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404994/image/1712243995/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,300,GR.,2025-04-27
260,Rema1000,KYLLINGEBRYST I TERN,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404926/image/1744206099/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,250,GR.,2025-04-27
261,Rema1000,KYLLINGEUNDERLÅR,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404983/image/1743166222/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,20.00,700,GR.,2025-04-27
262,Rema1000,KYLLINGEINDERFILET,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405008/image/1741697868/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,49.00,600,GR.,2025-04-27
263,Rema1000,KYLLINGELÅRFILET,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404903/image/1733412129/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,400,GR.,2025-04-27
264,Rema1000,KYLLINGEOVERLÅR,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404982/image/1743166195/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,20.00,800,GR.,2025-04-27
265,Rema1000,KYLLINGESPYD MED BBQ,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404918/image/1737380215/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,230,GR.,2025-04-27
266,Rema1000,KYLLINGEBRYST M. BBQ,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404954/image/1712755232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,37.95,325,GR.,2025-04-27
267,Rema1000,KYLLINGELÅR M. BBQ,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404961/image/1742831607/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,35.00,800,GR.,2025-04-27
268,Rema1000,KYLLINGE LÅRSTEAK,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404916/image/1734019939/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,350,GR.,2025-04-27
269,Rema1000,LÅR M. HAVSALT & PEBER,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404966/image/1743679619/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,35.00,825,GR.,2025-04-27
270,Rema1000,KYLLINGEBRYST 180-320G,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404891/image/1713521728/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,36.95,180,GR.,2025-04-27
271,Rema1000,HELE KYLLINGELÅR 475-620G,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404892/image/1712755230/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,36.95,475,GR.,2025-04-27
272,Rema1000,DANSK ØKO KYLLING,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404943/image/1699522527/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,149.00,1100,GR.,2025-04-27
273,Rema1000,FRITGÅENDE KYLLING,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404890/image/1686129643/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,79.00,1100,GR.,2025-04-27
274,Rema1000,DANSK ØKO KYLLINGEBRYST,KYLLING,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/404944/image/1712755232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,64.95,160,GR.,2025-04-27
275,Rema1000,GRILLBØFFER MED KRYDDERIER,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400128/image/1712243993/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,300,GR.,2025-04-27
276,Rema1000,TYKSTEGSBØFFER,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405249/image/1725880220/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,79.00,300,GR.,2025-04-27
277,Rema1000,KALVE GRILLSTICKS,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400137/image/1712243993/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,280,GR.,2025-04-27
278,Rema1000,HØJREBSBØFFER M/STEAKPEBER,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405265/image/1725880528/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,69.00,350,GR.,2025-04-27
279,Rema1000,GRILLBØFFER BBQ,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405500/image/1712243995/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,37.95,300,GR.,2025-04-27
280,Rema1000,KALVE SCHNITZEL,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405244/image/1731595535/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,35.00,200,GR.,2025-04-27
281,Rema1000,HØJREBSBØFFER,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405250/image/1713264744/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,89.00,360,GR.,2025-04-27
282,Rema1000,HERREGÅRDSBØFFER,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405400/image/1715177534/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,42.95,360,GR.,2025-04-27
283,Rema1000,KALVESTEAK M.URTER,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405245/image/1715004954/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,69.00,350,GR.,2025-04-27
284,Rema1000,RIBEYE STEAK,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405101/image/1741775245/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,69.00,180,GR.,2025-04-27
285,Rema1000,RUMP STEAK,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405102/image/1741775256/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,59.00,180,GR.,2025-04-27
286,Rema1000,STRIPLOIN STEAK,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405100/image/1741775232/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,59.00,180,GR.,2025-04-27
287,Rema1000,CUVETTE,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/406990/image/1618576147/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,157.40,1.05,KG.,2025-04-27
288,Rema1000,RIB EYE,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400191/image/1618576098/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,337.37,1.35,KG.,2025-04-27
289,Rema1000,CULOTTE,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/406991/image/1618576147/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,206.89,1.15,KG.,2025-04-27
290,Rema1000,FRILAND ØKO HØJREBSBØFFER,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400393/image/1726583238/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,99.00,350,GR.,2025-04-27
291,Rema1000,KALVE FLANKSTEAK,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/407021/image/1688578675/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,71.96,0.45,KG.,2025-04-27
292,Rema1000,HØJREBSFILET,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405270/image/1618576144/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,329.85,1.5,KG.,2025-04-27
293,Rema1000,KALVE FLANKSTEAK,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/407020/image/1709894195/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,71.96,0.45,KG.,2025-04-27
294,Rema1000,HK. BØFFER M/BACON,OKSEKØD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400183/image/1713265558/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,250,GR.,2025-04-27
295,Rema1000,MEDISTER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400726/image/1712755229/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,500,GR.,2025-04-27
296,Rema1000,STEGEFLÆSK,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401035/image/1731575079/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,37.95,350,GR.,2025-04-27
297,Rema1000,HERREGÅRDS KOTELETTER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401020/image/1738241661/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,340,GR.,2025-04-27
298,Rema1000,NAKKEKOTELETTER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400043/image/1712242169/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,300,GR.,2025-04-27
299,Rema1000,BACON & BBQ GRILLBØFFER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400101/image/1716819806/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,25.00,250,GR.,2025-04-27
300,Rema1000,NAKKEKOTELETTER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401030/image/1738241670/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,300,GR.,2025-04-27
301,Rema1000,GRISEMØRBRAD,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400610/image/1618576111/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,59.94,0.6,KG.,2025-04-27
302,Rema1000,KOTELETTER M. HVIDLØG,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400002/image/1712752845/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,300,GR.,2025-04-27
303,Rema1000,FILET ALA MØRBRAD,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400604/image/1741007069/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,44.95,400,GR.,2025-04-27
304,Rema1000,FILET ALA MØRBRAD,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400600/image/1741007057/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,44.95,400,GR.,2025-04-27
305,Rema1000,KOTELETTER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400717/image/1716989100/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,25.00,400,GR.,2025-04-27
306,Rema1000,STEGEFLÆSK I SKIVER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400711/image/1712755229/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,25.00,400,GR.,2025-04-27
307,Rema1000,MEDISTER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401010/image/1712243992/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,29.00,400,GR.,2025-04-27
308,Rema1000,KOTELET MED SKAFT,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401021/image/1729509477/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,34.95,225,GR.,2025-04-27
309,Rema1000,BACON/CHEDDAR GRILLER,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400020/image/1743431594/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,29.00,360,GR.,2025-04-27
310,Rema1000,GRILL FLÆSK BBQ,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401041/image/1713264881/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,29.00,300,GR.,2025-04-27
311,Rema1000,KOTELETTER M.TOMAT,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400001/image/1712647222/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,300,GR.,2025-04-27
312,Rema1000,GRILLSTICKS MED BACON,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400902/image/1712242381/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,32.95,360,GR.,2025-04-27
313,Rema1000,RIBBENSSTEG 900-1200G,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401054/image/1637924670/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,79.00,900,GR.,2025-04-27
314,Rema1000,MARMORERET GRILLFILET,GRIS,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/400585/image/1678706389/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,39.95,400,GR.,2025-04-27
315,Rema1000,LAMMECULOTTE,LAM,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/405070/image/1683708981/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,79.00,300,GR.,2025-04-27
316,Rema1000,ØKO FALAFEL,PLANTEBASEREDE ALTERNATIVER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401207/image/1716989233/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,25.00,350,GR.,2025-04-27
317,Rema1000,HAKKET,PLANTEBASEREDE ALTERNATIVER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401204/image/1739974612/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,25.00,300,GR.,2025-04-27
318,Rema1000,PIPFRI,PLANTEBASEREDE ALTERNATIVER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/401251/image/1716989260/170.jpg,https://shop.rema1000.dk/kod-fisk-fjerkrae,22.00,200,GR.,2025-04-27
319,Rema1000,"HYTTEOST 1,5%",HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28825/image/1732541034/170.jpg,https://shop.rema1000.dk/ost-mv,11.95,200,GR.,2025-04-27
320,Rema1000,HYTTEOST 4%,HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28811/image/1695895662/170.jpg,https://shop.rema1000.dk/ost-mv,22.95,450,GR.,2025-04-27
321,Rema1000,HYTTEOST 1.5%,HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28827/image/1667558972/170.jpg,https://shop.rema1000.dk/ost-mv,15.50,250,GR.,2025-04-27
322,Rema1000,"HYTTEOST 4,0%",HYTTEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/28826/image/1694426271/170.jpg,https://shop.rema1000.dk/ost-mv,14.95,200,GR.,2025-04-27
323,Rema1000,REVET VEGAN TOPPING,PLANTEBASERET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450581/image/1618576768/170.jpg,https://shop.rema1000.dk/ost-mv,14.95,150,GR.,2025-04-27
324,Rema1000,VEGAN SKIVER,PLANTEBASERET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450583/image/1719305226/170.jpg,https://shop.rema1000.dk/ost-mv,13.95,150,GR.,2025-04-27
325,Rema1000,OSTEHAPS 18 STK.,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458228/image/1667555796/170.jpg,https://shop.rema1000.dk/ost-mv,39.95,324,GR.,2025-04-27
326,Rema1000,SMØREOST 8/8,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458278/image/1618576859/170.jpg,https://shop.rema1000.dk/ost-mv,15.95,140,GR.,2025-04-27
327,Rema1000,CHEEZ DIPPERS,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458244/image/1675759596/170.jpg,https://shop.rema1000.dk/ost-mv,29.95,175,GR.,2025-04-27
328,Rema1000,LILLEBROR OST 45+,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458232/image/1667555744/170.jpg,https://shop.rema1000.dk/ost-mv,32.95,200,GR.,2025-04-27
329,Rema1000,OSTEHAPS 12 STK.,BØRNEOST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458229/image/1695980279/170.jpg,https://shop.rema1000.dk/ost-mv,32.95,216,GR.,2025-04-27
330,Rema1000,GRANA PADANO,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455418/image/1618576835/170.jpg,https://shop.rema1000.dk/ost-mv,36.95,200,GR.,2025-04-27
331,Rema1000,MILD CHEDDAR,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458291/image/1618576862/170.jpg,https://shop.rema1000.dk/ost-mv,23.95,200,GR.,2025-04-27
332,Rema1000,CHEDDAR,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458289/image/1701194409/170.jpg,https://shop.rema1000.dk/ost-mv,24.95,250,GR.,2025-04-27
333,Rema1000,PARMIGIANO REGGIANO,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455411/image/1618576833/170.jpg,https://shop.rema1000.dk/ost-mv,44.95,200,GR.,2025-04-27
334,Rema1000,CHEDDAR,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/458290/image/1618576861/170.jpg,https://shop.rema1000.dk/ost-mv,27.95,200,GR.,2025-04-27
335,Rema1000,MANCHEGO OST,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455502/image/1701367208/170.jpg,https://shop.rema1000.dk/ost-mv,34.95,150,GR.,2025-04-27
336,Rema1000,PRIMA DONNA,HÅRD OST,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450182/image/1675691425/170.jpg,https://shop.rema1000.dk/ost-mv,49.95,220,GR.,2025-04-27
337,Rema1000,MOZZARELLA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455522/image/1676977584/170.jpg,https://shop.rema1000.dk/ost-mv,22.50,200,GR.,2025-04-27
338,Rema1000,MOZZARELLA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/452016/image/1618576805/170.jpg,https://shop.rema1000.dk/ost-mv,9.25,125,GR.,2025-04-27
339,Rema1000,CHEDDAR OST,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455585/image/1618576849/170.jpg,https://shop.rema1000.dk/ost-mv,15.95,150,GR.,2025-04-27
340,Rema1000,MINI MOZZARELLA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450137/image/1618576758/170.jpg,https://shop.rema1000.dk/ost-mv,19.95,150,GR.,2025-04-27
341,Rema1000,MOZZARELLA 13%,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455513/image/1664360745/170.jpg,https://shop.rema1000.dk/ost-mv,19.95,150,GR.,2025-04-27
342,Rema1000,REVET MOZZARELLA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455506/image/1618576842/170.jpg,https://shop.rema1000.dk/ost-mv,19.95,140,GR.,2025-04-27
343,Rema1000,SALATOST TERN 45+,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455649/image/1618576852/170.jpg,https://shop.rema1000.dk/ost-mv,19.95,150,GR.,2025-04-27
344,Rema1000,PUCK,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455656/image/1734600167/170.jpg,https://shop.rema1000.dk/ost-mv,19.50,200,GR.,2025-04-27
345,Rema1000,SALATOST TERN 45+,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455636/image/1618576850/170.jpg,https://shop.rema1000.dk/ost-mv,25.95,325,GR.,2025-04-27
346,Rema1000,TEX MEX OST,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455512/image/1618576843/170.jpg,https://shop.rema1000.dk/ost-mv,15.95,150,GR.,2025-04-27
347,Rema1000,BURRATA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/452007/image/1649163374/170.jpg,https://shop.rema1000.dk/ost-mv,18.95,120,GR.,2025-04-27
348,Rema1000,MOZZARELLA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455528/image/1676977633/170.jpg,https://shop.rema1000.dk/ost-mv,45.00,400,GR.,2025-04-27
349,Rema1000,GRÆSK FETAOST,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450013/image/1722880808/170.jpg,https://shop.rema1000.dk/ost-mv,21.95,200,GR.,2025-04-27
350,Rema1000,RØGEOST,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/457245/image/1738077141/170.jpg,https://shop.rema1000.dk/ost-mv,16.95,175,GR.,2025-04-27
351,Rema1000,MASCARPONE,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24197/image/1618232696/170.jpg,https://shop.rema1000.dk/ost-mv,21.95,250,GR.,2025-04-27
352,Rema1000,SALATOST,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455645/image/1618576852/170.jpg,https://shop.rema1000.dk/ost-mv,12.50,100,GR.,2025-04-27
353,Rema1000,MOZZARELLA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/452017/image/1618576805/170.jpg,https://shop.rema1000.dk/ost-mv,11.95,100,GR.,2025-04-27
354,Rema1000,PIZZATOPPING,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455520/image/1681476781/170.jpg,https://shop.rema1000.dk/ost-mv,22.50,200,GR.,2025-04-27
355,Rema1000,MOZZARELLA,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/450312/image/1724156873/170.jpg,https://shop.rema1000.dk/ost-mv,14.95,140,GR.,2025-04-27
356,Rema1000,SALATOST TERN 3%,MADLAVNINGSOST M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/455672/image/1667559025/170.jpg,https://shop.rema1000.dk/ost-mv,22.95,200,GR.,2025-04-27
357,Rema1000,KLOVBORG 45+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451101/image/1734597694/170.jpg,https://shop.rema1000.dk/ost-mv,35.95,240,GR.,2025-04-27
358,Rema1000,GOUDA SKIVEOST 48+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451104/image/1714113209/170.jpg,https://shop.rema1000.dk/ost-mv,36.95,400,GR.,2025-04-27
359,Rema1000,COUNTRY COW TOAST,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451078/image/1732888050/170.jpg,https://shop.rema1000.dk/ost-mv,11.95,200,GR.,2025-04-27
360,Rema1000,ML SKIVEOST 45+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451106/image/1714113290/170.jpg,https://shop.rema1000.dk/ost-mv,33.95,300,GR.,2025-04-27
361,Rema1000,SKIVEOST 45+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451105/image/1714113251/170.jpg,https://shop.rema1000.dk/ost-mv,32.95,200,GR.,2025-04-27
362,Rema1000,SMALLE SKIVER L 45+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451086/image/1732540211/170.jpg,https://shop.rema1000.dk/ost-mv,21.95,150,GR.,2025-04-27
363,Rema1000,MILD OST 13%,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451077/image/1664274100/170.jpg,https://shop.rema1000.dk/ost-mv,35.95,200,GR.,2025-04-27
364,Rema1000,ML SKIVEOST OST,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451111/image/1714113691/170.jpg,https://shop.rema1000.dk/ost-mv,31.95,250,GR.,2025-04-27
365,Rema1000,SMALLE SKIVER ML 30+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451087/image/1732540231/170.jpg,https://shop.rema1000.dk/ost-mv,18.95,150,GR.,2025-04-27
366,Rema1000,CHEDDAR OST 50+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451109/image/1618576790/170.jpg,https://shop.rema1000.dk/ost-mv,14.95,100,GR.,2025-04-27
367,Rema1000,SKIVEOST 45+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451074/image/1697553160/170.jpg,https://shop.rema1000.dk/ost-mv,42.95,200,GR.,2025-04-27
368,Rema1000,ML SKIVEOST 45+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451103/image/1714113068/170.jpg,https://shop.rema1000.dk/ost-mv,33.95,300,GR.,2025-04-27
369,Rema1000,MILD SKIVEOST 30+,SKIVESKÅRET,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/451107/image/1714113328/170.jpg,https://shop.rema1000.dk/ost-mv,33.95,300,GR.,2025-04-27
