Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned
Rema1000,RAPSOLIE,18.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/118401/image/1734699714/170.jpg,https://shop.rema1000.dk/kolonial,1,LTR.,,2025-04-27,rapsolie
Rema1000,SOLSIKKEOLIE,18.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/118400/image/1618490555/170.jpg,https://shop.rema1000.dk/kolonial,1,LTR.,,2025-04-27,solsikkeolie
Rema1000,LAGEREDDIKE,6.50,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102816/image/1618416492/170.jpg,https://shop.rema1000.dk/kolonial,1,LTR.,,2025-04-27,lagereddike
Rema1000,EKS. JOMFRU OLIVENOLIE,50.00,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110155/image/1642592862/170.jpg,https://shop.rema1000.dk/kolonial,750,ML.,,2025-04-27,eks jomfru olivenolie
Rema1000,EKS. JOMFRU OLIVENOLIE,50.00,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/118421/image/1618490557/170.jpg,https://shop.rema1000.dk/kolonial,500,ML.,,2025-04-27,eks jomfru olivenolie
Rema1000,EKS. JOMFRU OLIVENOLIE,61.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110285/image/1618490516/170.jpg,https://shop.rema1000.dk/kolonial,500,ML.,,2025-04-27,eks jomfru olivenolie
Rema1000,SESAMOLIE,28.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/120062/image/1672655566/170.jpg,https://shop.rema1000.dk/kolonial,250,ML.,,2025-04-27,sesamolie
Rema1000,ÆBLECIDER EDDIKE,24.50,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102870/image/1618416494/170.jpg,https://shop.rema1000.dk/kolonial,500,ML.,,2025-04-27,æblecider eddike
Rema1000,ACETO BALSAMICO,7.30,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/103101/image/1618416494/170.jpg,https://shop.rema1000.dk/kolonial,250,ML.,,2025-04-27,aceto balsamico
Rema1000,KOLDPRESSET RAPSOLIE,32.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/109006/image/1618416549/170.jpg,https://shop.rema1000.dk/kolonial,700,ML.,,2025-04-27,koldpresset rapsolie
Rema1000,ØKOLOGISK RAPSOLIE,28.00,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110530/image/1734604287/170.jpg,https://shop.rema1000.dk/kolonial,500,ML.,,2025-04-27,rapsolie
Rema1000,HVIDVINSEDDIKE,7.25,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100914/image/1676982642/170.jpg,https://shop.rema1000.dk/kolonial,250,ML.,,2025-04-27,hvidvinseddike
Rema1000,EKS. JOMFRU OLIVENOLIE,59.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/118433/image/1669205036/170.jpg,https://shop.rema1000.dk/kolonial,500,ML.,,2025-04-27,eks jomfru olivenolie
Rema1000,EKS. JOMF.OLIVENOLIE,50.00,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110045/image/1733138696/170.jpg,https://shop.rema1000.dk/kolonial,500,ML.,,2025-04-27,eks jomfolivenolie
Rema1000,MIXET OLIE,29.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110569/image/1712833294/170.jpg,https://shop.rema1000.dk/kolonial,500,ML.,,2025-04-27,mixet olie
Rema1000,KOKOSOLIE,25.95,"OLIE, EDDIKE & BALSAMICO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/120057/image/1628682676/170.jpg,https://shop.rema1000.dk/kolonial,250,ML.,,2025-04-27,kokosolie
Rema1000,PASTA SKRUER,7.50,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90312/image/1666161222/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,pasta skruer
Rema1000,KOGEPOSE RIS,8.50,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/98313/image/1684737129/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,kogepose ris
Rema1000,SPAGHETTI,10.70,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90352/image/1670405024/170.jpg,https://shop.rema1000.dk/kolonial,1,KG.,,2025-04-27,spaghetti
Rema1000,FUSILLI FULDKORN,11.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90330/image/1671522660/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,fusilli fuldkorn
Rema1000,PENNE RIGATE,8.50,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90346/image/1654178892/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,penne rigate
Rema1000,NUDLER,6.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/96652/image/1636613757/170.jpg,https://shop.rema1000.dk/kolonial,250,GR.,,2025-04-27,nudler
Rema1000,JASMIN RIS,14.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/98164/image/1694702041/170.jpg,https://shop.rema1000.dk/kolonial,1,KG.,,2025-04-27,jasmin ris
Rema1000,BASMATI RIS,17.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/98158/image/1618414175/170.jpg,https://shop.rema1000.dk/kolonial,1,KG.,,2025-04-27,basmati ris
Rema1000,FUSILLI N°108,12.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/96672/image/1669106487/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,fusilli n°
Rema1000,SPAGHETTI FULDKORN,8.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90335/image/1671522397/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,spaghetti fuldkorn
Rema1000,SUPPEHORN,9.50,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90814/image/1668070709/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,suppehorn
Rema1000,PARBOILED RIS,8.50,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/98311/image/1684737163/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,parboiled ris
Rema1000,RADIATORI N°73,12.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/96674/image/1669106240/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,radiatori n°
Rema1000,LASAGNEPLADER,13.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90357/image/1667983859/170.jpg,https://shop.rema1000.dk/kolonial,500,GR.,,2025-04-27,lasagneplader
Rema1000,BULGUR,16.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/92350/image/1618413986/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,bulgur
Rema1000,PARBOILED RIS,10.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/98144/image/1618414174/170.jpg,https://shop.rema1000.dk/kolonial,1,KG.,,2025-04-27,parboiled ris
Rema1000,RISNUDLER,10.00,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90511/image/1647273471/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,risnudler
Rema1000,FULDKORNSNUDLER,7.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90445/image/1730787249/170.jpg,https://shop.rema1000.dk/kolonial,250,GR.,,2025-04-27,fuldkornsnudler
Rema1000,LANGK. ØKO JASMINRIS,21.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/90507/image/1694701859/170.jpg,https://shop.rema1000.dk/kolonial,1,KG.,,2025-04-27,langk  jasminris
Rema1000,RØDE SPLITLINSER,16.95,"RIS & PASTA, MV",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/91398/image/1618413761/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,røde splitlinser
Rema1000,NUDLER M/KYLLINGSMAG,2.95,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/97322/image/1636999207/170.jpg,https://shop.rema1000.dk/kolonial,85,GR.,,2025-04-27,nudler mkyllingsmag
Rema1000,CUPNUDLER KYLLING,5.75,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/96959/image/1635530409/170.jpg,https://shop.rema1000.dk/kolonial,65,GR.,,2025-04-27,cupnudler kylling
Rema1000,PIZZASAUCE,8.95,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100488/image/1734699865/170.jpg,https://shop.rema1000.dk/kolonial,280,GR.,,2025-04-27,pizzasauce
Rema1000,GRØN PESTO,6.75,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/108649/image/1618416537/170.jpg,https://shop.rema1000.dk/kolonial,130,GR.,,2025-04-27,grøn pesto
Rema1000,MORNAYSAUCE 10%,18.50,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/29210/image/1677069711/170.jpg,https://shop.rema1000.dk/kolonial,0.5,LTR.,,2025-04-27,mornaysauce
Rema1000,PASTA SAUCE,11.95,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/108875/image/1618416545/170.jpg,https://shop.rema1000.dk/kolonial,480,GR.,,2025-04-27,pasta sauce
Rema1000,CUPNUDLER OKSEKØD,5.75,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/96958/image/1635530408/170.jpg,https://shop.rema1000.dk/kolonial,65,GR.,,2025-04-27,cupnudler oksekød
Rema1000,TARTELETFYLD,26.50,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100988/image/1712312865/170.jpg,https://shop.rema1000.dk/kolonial,400,GR.,,2025-04-27,tarteletfyld
Rema1000,CITRONSAFT,4.95,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110067/image/1740053300/170.jpg,https://shop.rema1000.dk/kolonial,200,ML.,,2025-04-27,citronsaft
Rema1000,BEARNAISESAUCE,15.00,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110499/image/1743065026/170.jpg,https://shop.rema1000.dk/kolonial,410,GR.,,2025-04-27,bearnaisesauce
Rema1000,BRUN SAUCE,15.00,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110496/image/1743064990/170.jpg,https://shop.rema1000.dk/kolonial,410,GR.,,2025-04-27,brun sauce
Rema1000,BEARNAISE SAUCE,24.95,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/110032/image/1692696331/170.jpg,https://shop.rema1000.dk/kolonial,66,GR.,,2025-04-27,bearnaise sauce
Rema1000,RØD PESTO,6.75,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/108648/image/1618416537/170.jpg,https://shop.rema1000.dk/kolonial,130,GR.,,2025-04-27,rød pesto
Rema1000,NUDLER KYLLING OG CHILI,5.75,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/91076/image/1712340008/170.jpg,https://shop.rema1000.dk/kolonial,65,GR.,,2025-04-27,nudler kylling og chili
Rema1000,HØNSEBOUILLON,4.50,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100353/image/1618416390/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,hønsebouillon
Rema1000,FRIKADELLE MIX,6.50,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/120047/image/1692348014/170.jpg,https://shop.rema1000.dk/kolonial,90,GR.,,2025-04-27,frikadelle mix
Rema1000,SOJASAUCE,8.95,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/120053/image/1744628659/170.jpg,https://shop.rema1000.dk/kolonial,250,ML.,,2025-04-27,sojasauce
Rema1000,GRØNTSAGSBOUILLON,4.50,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100369/image/1618416390/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,grøntsagsbouillon
Rema1000,HØNSEBOUILLON,18.50,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/103593/image/1618416496/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,hønsebouillon
Rema1000,OKSEBOUILLON,18.50,SAUCER & NEM MAD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/103589/image/1618416496/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,oksebouillon
Rema1000,TORTILLAS HVEDE,10.50,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102802/image/1667825090/170.jpg,https://shop.rema1000.dk/kolonial,370,GR.,,2025-04-27,tortillas hvede
Rema1000,TACO SPICE MIX,5.25,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102806/image/1618416489/170.jpg,https://shop.rema1000.dk/kolonial,40,GR.,,2025-04-27,taco spice mix
Rema1000,TORTILLA CHIPS OST,7.75,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102791/image/1663586415/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,tortilla chips ost
Rema1000,FULDKORNSTORTILLAS,12.25,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102831/image/1669723309/170.jpg,https://shop.rema1000.dk/kolonial,370,GR.,,2025-04-27,fuldkornstortillas
Rema1000,TORTILLA CHIPS SALT,7.75,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102808/image/1665144546/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,tortilla chips salt
Rema1000,SALSASAUCE MEDIUM,9.75,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102810/image/1618416491/170.jpg,https://shop.rema1000.dk/kolonial,315,GR.,,2025-04-27,salsasauce medium
Rema1000,FAJITA SPICE MIX,5.25,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102812/image/1618416491/170.jpg,https://shop.rema1000.dk/kolonial,40,GR.,,2025-04-27,fajita spice mix
Rema1000,JALAPENOS I SKIVER,7.50,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102811/image/1618416491/170.jpg,https://shop.rema1000.dk/kolonial,220,GR.,,2025-04-27,jalapenos i skiver
Rema1000,KIDNEY BØNNER,7.95,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/107912/image/1741863088/170.jpg,https://shop.rema1000.dk/kolonial,410,GR.,,2025-04-27,kidney bønner
Rema1000,TACO SHELLS,13.95,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102807/image/1618416489/170.jpg,https://shop.rema1000.dk/kolonial,135,GR.,,2025-04-27,taco shells
Rema1000,GUACAMOLE DIP,11.25,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100458/image/1618416399/170.jpg,https://shop.rema1000.dk/kolonial,300,GR.,,2025-04-27,guacamole dip
Rema1000,SALSASAUCE HOT,9.75,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102803/image/1618416488/170.jpg,https://shop.rema1000.dk/kolonial,315,GR.,,2025-04-27,salsasauce hot
Rema1000,"TACOSAUCE, MEDIUM",9.75,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102805/image/1618416488/170.jpg,https://shop.rema1000.dk/kolonial,230,GR.,,2025-04-27,"tacosauce, medium"
Rema1000,TORTILLA CHIPS CHILI,7.75,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102809/image/1665144518/170.jpg,https://shop.rema1000.dk/kolonial,200,GR.,,2025-04-27,tortilla chips chili
Rema1000,CHEESE DIP,11.25,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/100459/image/1618416399/170.jpg,https://shop.rema1000.dk/kolonial,300,GR.,,2025-04-27,cheese dip
Rema1000,TORTILLA CHIPS SALT,13.50,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101137/image/1637234926/170.jpg,https://shop.rema1000.dk/kolonial,100,GR.,,2025-04-27,tortilla chips salt
Rema1000,TORTILLAS,15.95,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101136/image/1737027925/170.jpg,https://shop.rema1000.dk/kolonial,240,GR.,,2025-04-27,tortillas
Rema1000,"TACOSAUCE, HOT",9.75,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102801/image/1618416487/170.jpg,https://shop.rema1000.dk/kolonial,230,GR.,,2025-04-27,"tacosauce, hot"
Rema1000,GUACAMOLE SPICE MIX,5.25,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/102782/image/1618416486/170.jpg,https://shop.rema1000.dk/kolonial,40,GR.,,2025-04-27,guacamole spice mix
Rema1000,SALSA SAUCE MEDIUM,16.95,TEX MEX,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/101105/image/1637234828/170.jpg,https://shop.rema1000.dk/kolonial,300,GR.,,2025-04-27,salsa sauce medium
Rema1000,NORDIC PILSNER,7.10,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201557/image/1695825131/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,nordic pilsner
Rema1000,NORDIC PILSNER,42.60,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201558/image/1678438624/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,nordic pilsner
Rema1000,FREIXENET,49.00,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500882/image/1680094395/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,freixenet
Rema1000,GRØN TUBORG,24.00,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/204131/image/1682671674/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,grøn tuborg
Rema1000,"ELLEBRYG 0,5%",18.40,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200312/image/1738677219/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"ellebryg ,"
Rema1000,BENEDIKTINER,13.50,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200051/image/1618500904/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,benediktiner
Rema1000,FREIXENET,49.00,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500883/image/1680094366/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,freixenet
Rema1000,FREIXENET,49.00,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500881/image/1711016200/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,freixenet
Rema1000,GRØN TUBORG,4.00,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/204130/image/1715955690/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,grøn tuborg
Rema1000,FREIXENET SPARKLING,49.00,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505630/image/1659965289/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,freixenet sparkling
Rema1000,ROYAL CLASSIC,38.40,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200837/image/1725453917/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,royal classic
Rema1000,ROYAL CLASSIC,6.40,ALKOHOLFRI ØL/VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200836/image/1725453946/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,royal classic
Rema1000,KIRSEBÆRVIN 14%,33.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/507650/image/1618577520/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,kirsebærvin
Rema1000,"MONTEBELLO PORTO 19,5%",55.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/507210/image/1618577519/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"montebello porto ,"
Rema1000,"MONTEBELLO TAWNY 19,5%",55.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/507209/image/1618577519/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"montebello tawny ,"
Rema1000,"VERMOUTH BIANCO 14,8%",45.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500015/image/1618577448/170.jpg,https://shop.rema1000.dk/drikkevarer,1,LTR.,,2025-04-27,"vermouth bianco ,"
Rema1000,"DON BENIGNO 17,5%",55.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/507350/image/1618577520/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"don benigno ,"
Rema1000,"VERMOUTH ROSSO 14,8%",45.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500014/image/1618577448/170.jpg,https://shop.rema1000.dk/drikkevarer,1,LTR.,,2025-04-27,"vermouth rosso ,"
Rema1000,"VERMOUTH EXTRA DRY 14,8%",45.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500027/image/1618577449/170.jpg,https://shop.rema1000.dk/drikkevarer,1,LTR.,,2025-04-27,"vermouth extra dry ,"
Rema1000,KOPKE PORTO 2020 20%,105.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502059/image/1743414229/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,kopke porto
Rema1000,MAYNARD'S TAWNY 20%,119.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500673/image/1625076006/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,maynards tawny
Rema1000,KOPKE 10 YEARS OLD,75.00,HEDVIN/APERITIF,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502058/image/1618577491/170.jpg,https://shop.rema1000.dk/drikkevarer,37.5,CL.,,2025-04-27,kopke years old
Rema1000,DIAMOND HILL 13%,125.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505715/image/1634645711/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,diamond hill
Rema1000,FAINA 11%,28.95,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500751/image/1648553079/170.jpg,https://shop.rema1000.dk/drikkevarer,1,LTR.,,2025-04-27,faina
Rema1000,"VANESA 12,5%",119.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500323/image/1635341578/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"vanesa ,"
Rema1000,AUSSIE RULES 13%,39.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501700/image/1618577489/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,aussie rules
Rema1000,"THE ZIN 12,5%",99.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501007/image/1618577484/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"the zin ,"
Rema1000,"S.C. VISTANA 12,5%",39.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505592/image/1618577513/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"sc vistana ,"
Rema1000,"LIEBFRAUMILCH 9,5%",29.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/504500/image/1618577507/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"liebfraumilch ,"
Rema1000,"LZC 14,5%",59.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501581/image/1618577489/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"lzc ,"
Rema1000,"MAJANO 11,5%",109.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502068/image/1720443450/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"majano ,"
Rema1000,ALTAMAR 13%,39.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500979/image/1737105613/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,altamar
Rema1000,GUSTUS 13%,125.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500990/image/1702996055/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,gustus
Rema1000,SANDHILLS 13%,69.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505540/image/1669014593/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,sandhills
Rema1000,SANTA CAROLINA 13%,125.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500429/image/1720701831/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,santa carolina
Rema1000,"RAGNATELA 12,5%",115.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500645/image/1621503414/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"ragnatela ,"
Rema1000,"SANT THIAS 11,5%",59.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500304/image/1723724407/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"sant thias ,"
